"exporter_iso3c","exporter_country","importer_iso3c","importer_country","hs6","year","hs_version","total_q","total_v"
"SRB","Serbia","MKD","North Macedonia","030617",2018,"HS12",0.44,4.049
"SRB","Serbia","MNE","Montenegro","030617",2018,"HS12",0.156,1.183
"SRB","Serbia","SWE","Sweden","160521",2018,"HS12",15,130.148
"SRB","Serbia","SWE","Sweden","160529",2018,"HS12",17.208,263.932
"SUR","Suriname","ARE","United Arab Emirates","030616",2018,"HS12",0.035,3.399
"SUR","Suriname","ARE","United Arab Emirates","030617",2018,"HS12",0.5,14.198
"SUR","Suriname","BEL","Belgium","030617",2018,"HS12",7.789,110.22
"SUR","Suriname","CHE","Switzerland","030617",2018,"HS12",0.009,0.13
"SUR","Suriname","CHE","Switzerland","160521",2018,"HS12",0.044,1.22
"SUR","Suriname","DEU","Germany","030617",2018,"HS12",0.17,7.461
"SUR","Suriname","FRA","France","030616",2018,"HS12",0.6,5.316
"SUR","Suriname","FRA","France","030617",2018,"HS12",111.699,1061.227
"SUR","Suriname","JPN","Japan","030617",2018,"HS12",175.533,3334.714
"SUR","Suriname","LCA","St. Lucia","030617",2018,"HS12",0.005,0.735
"SUR","Suriname","LCA","St. Lucia","160529",2018,"HS12",0.005,0.919
"SUR","Suriname","MNE","Montenegro","160521",2018,"HS12",1.01,6.715
"SUR","Suriname","NLD","Netherlands","030617",2018,"HS12",3455.12,15998.428
"SUR","Suriname","NLD","Netherlands","030627",2018,"HS12",0.004,0.09
"SUR","Suriname","USA","United States","030617",2018,"HS12",263.355,1831.872
"SVK","Slovakia","AUT","Austria","030616",2018,"HS12",0.004,0.034
"SVK","Slovakia","AUT","Austria","030617",2018,"HS12",0.048,0.712
"SVK","Slovakia","AUT","Austria","030627",2018,"HS12",1.372,12.708
"SVK","Slovakia","AUT","Austria","160521",2018,"HS12",3.645,16.331
"SVK","Slovakia","AUT","Austria","160529",2018,"HS12",0.051,0.494
"SVK","Slovakia","CZE","Czechia","030617",2018,"HS12",0.047,1.003
"SVK","Slovakia","CZE","Czechia","030627",2018,"HS12",2.305,27.028
"SVK","Slovakia","CZE","Czechia","160521",2018,"HS12",0.12,1.807
"SVK","Slovakia","CZE","Czechia","160529",2018,"HS12",3.113,39.28
"SVK","Slovakia","DNK","Denmark","030617",2018,"HS12",0.069,0.738
"SVK","Slovakia","DNK","Denmark","160521",2018,"HS12",0.036,0.322
"SVK","Slovakia","DNK","Denmark","160529",2018,"HS12",0.109,1.369
"SVK","Slovakia","HUN","Hungary","030616",2018,"HS12",15.13,75.152
"SVK","Slovakia","HUN","Hungary","030617",2018,"HS12",24.502,20.389
"SVK","Slovakia","HUN","Hungary","030627",2018,"HS12",1.43,13.889
"SVK","Slovakia","HUN","Hungary","160529",2018,"HS12",0.12,0.424
"SVK","Slovakia","LVA","Latvia","030617",2018,"HS12",0.888,7.138
"SVK","Slovakia","LVA","Latvia","160521",2018,"HS12",0.147,1.04
"SVK","Slovakia","NLD","Netherlands","030616",2018,"HS12",0.272,1.455
"SVK","Slovakia","NLD","Netherlands","030617",2018,"HS12",0.971,6.879
"SVK","Slovakia","NLD","Netherlands","030626",2018,"HS12",0.164,0.619
"SVK","Slovakia","NLD","Netherlands","030627",2018,"HS12",0.401,2.497
"SVK","Slovakia","NLD","Netherlands","160521",2018,"HS12",1.855,27.3
"SVK","Slovakia","NLD","Netherlands","160529",2018,"HS12",0.068,0.304
"SVK","Slovakia","ROU","Romania","160521",2018,"HS12",0.004,0.041
"SVN","Slovenia","AUT","Austria","030616",2018,"HS12",0.188,7.587
"SVN","Slovenia","AUT","Austria","030617",2018,"HS12",2.633,28.469
"SVN","Slovenia","AUT","Austria","160521",2018,"HS12",0.192,13.685
"SVN","Slovenia","AUT","Austria","160529",2018,"HS12",0.389,15.195
"SVN","Slovenia","BHS","Bahamas","160529",2018,"HS12",0.04,0.273
"SVN","Slovenia","CHE","Switzerland","160529",2018,"HS12",3.907,33.203
"SVN","Slovenia","DNK","Denmark","030617",2018,"HS12",0.016,0.168
"SVN","Slovenia","DNK","Denmark","160521",2018,"HS12",0.027,0.304
"SVN","Slovenia","FRA","France","030617",2018,"HS12",1.03,14.704
"SVN","Slovenia","FRA","France","160521",2018,"HS12",0.137,0.491
"SVN","Slovenia","HRV","Croatia","030616",2018,"HS12",0.742,2.112
"SVN","Slovenia","HRV","Croatia","030617",2018,"HS12",36.865,419.34
"SVN","Slovenia","HRV","Croatia","030627",2018,"HS12",5.366,26.858
"SVN","Slovenia","HRV","Croatia","160521",2018,"HS12",1.07,10.734
"SVN","Slovenia","HRV","Croatia","160529",2018,"HS12",1.132,8.594
"SVN","Slovenia","HUN","Hungary","030617",2018,"HS12",0.042,0.559
"SVN","Slovenia","ITA","Italy","030616",2018,"HS12",0.069,1.848
"SVN","Slovenia","ITA","Italy","030617",2018,"HS12",17.626,138.6
"SVN","Slovenia","ITA","Italy","030627",2018,"HS12",0.124,0.338
"SVN","Slovenia","MNE","Montenegro","030617",2018,"HS12",1.832,14.261
"SVN","Slovenia","NLD","Netherlands","030616",2018,"HS12",0.228,1.865
"SVN","Slovenia","NLD","Netherlands","030617",2018,"HS12",0.141,1.014
"SVN","Slovenia","NLD","Netherlands","030626",2018,"HS12",0.026,0.098
"SVN","Slovenia","NLD","Netherlands","030627",2018,"HS12",0.171,2.686
"SVN","Slovenia","NLD","Netherlands","160521",2018,"HS12",0.041,0.387
"SVN","Slovenia","NLD","Netherlands","160529",2018,"HS12",0.115,1.219
"SVN","Slovenia","SVK","Slovakia","030617",2018,"HS12",0.043,0.442
"SWE","Sweden","ARE","United Arab Emirates","030616",2018,"HS12",0.67,4.144
"SWE","Sweden","ARE","United Arab Emirates","160529",2018,"HS12",1.104,14.275
"SWE","Sweden","AUS","Australia","030616",2018,"HS12",1,19.571
"SWE","Sweden","AUS","Australia","160529",2018,"HS12",2.991,38.682
"SWE","Sweden","AUT","Austria","160521",2018,"HS12",1.836,19.913
"SWE","Sweden","AUT","Austria","160529",2018,"HS12",1.05,26.028
"SWE","Sweden","BEL","Belgium","030616",2018,"HS12",9.576,49.504
"SWE","Sweden","BEL","Belgium","030617",2018,"HS12",0.208,2.391
"SWE","Sweden","BEL","Belgium","160521",2018,"HS12",14.581,131.189
"SWE","Sweden","BEL","Belgium","160529",2018,"HS12",21.102,195.334
"SWE","Sweden","BGR","Bulgaria","030616",2018,"HS12",149.051,1136.891
"SWE","Sweden","BGR","Bulgaria","160521",2018,"HS12",10,11.858
"SWE","Sweden","BGR","Bulgaria","160529",2018,"HS12",0.218,2.716
"SWE","Sweden","BHR","Bahrain","030616",2018,"HS12",0.186,1.151
"SWE","Sweden","BHR","Bahrain","160521",2018,"HS12",0.991,4.957
"SWE","Sweden","BHR","Bahrain","160529",2018,"HS12",0.124,1.611
"SWE","Sweden","CAN","Canada","030616",2018,"HS12",2,26.939
"SWE","Sweden","CAN","Canada","160529",2018,"HS12",2,29.357
"SWE","Sweden","CHE","Switzerland","030616",2018,"HS12",3,28.781
"SWE","Sweden","CHE","Switzerland","030626",2018,"HS12",0.035,1.264
"SWE","Sweden","CHE","Switzerland","030627",2018,"HS12",0.105,4.488
"SWE","Sweden","CHE","Switzerland","160521",2018,"HS12",0.203,5.723
"SWE","Sweden","CHE","Switzerland","160529",2018,"HS12",2.582,33.387
"SWE","Sweden","CHN","China","030617",2018,"HS12",0.77,7.392
"SWE","Sweden","CHN","China","160521",2018,"HS12",0.053,1.437
"SWE","Sweden","CYP","Cyprus","030616",2018,"HS12",0.96,7.844
"SWE","Sweden","CYP","Cyprus","160529",2018,"HS12",1.493,8.804
"SWE","Sweden","CZE","Czechia","030616",2018,"HS12",2,36.15
"SWE","Sweden","CZE","Czechia","160521",2018,"HS12",3.575,44.439
"SWE","Sweden","CZE","Czechia","160529",2018,"HS12",3.487,30.273
"SWE","Sweden","DEU","Germany","030616",2018,"HS12",18.949,115.283
"SWE","Sweden","DEU","Germany","030617",2018,"HS12",0.219,2.187
"SWE","Sweden","DEU","Germany","160521",2018,"HS12",26.016,164.239
"SWE","Sweden","DEU","Germany","160529",2018,"HS12",24.031,356.873
"SWE","Sweden","DNK","Denmark","030616",2018,"HS12",20.262,1392.52
"SWE","Sweden","DNK","Denmark","030617",2018,"HS12",6.149,239.309
"SWE","Sweden","DNK","Denmark","030626",2018,"HS12",10.345,29.056
"SWE","Sweden","DNK","Denmark","030627",2018,"HS12",29.288,415.176
"SWE","Sweden","DNK","Denmark","160521",2018,"HS12",329.408,4192.832
"SWE","Sweden","DNK","Denmark","160529",2018,"HS12",9.466,186.915
"SWE","Sweden","ESP","Spain","030616",2018,"HS12",8.626,44.695
"SWE","Sweden","ESP","Spain","030617",2018,"HS12",1.18,15.897
"SWE","Sweden","ESP","Spain","160521",2018,"HS12",17.294,201.703
"SWE","Sweden","ESP","Spain","160529",2018,"HS12",12.863,126.384
"SWE","Sweden","EST","Estonia","030616",2018,"HS12",25.905,137.922
"SWE","Sweden","EST","Estonia","030617",2018,"HS12",2,31.775
"SWE","Sweden","EST","Estonia","160521",2018,"HS12",49.208,642.987
"SWE","Sweden","EST","Estonia","160529",2018,"HS12",76.685,991.248
"SWE","Sweden","FIN","Finland","030616",2018,"HS12",61.313,415.15
"SWE","Sweden","FIN","Finland","030617",2018,"HS12",31.583,311.166
"SWE","Sweden","FIN","Finland","030626",2018,"HS12",1.325,17.262
"SWE","Sweden","FIN","Finland","030627",2018,"HS12",21.536,310.959
"SWE","Sweden","FIN","Finland","160521",2018,"HS12",280.753,2215.922
"SWE","Sweden","FIN","Finland","160529",2018,"HS12",109.535,1444.275
"SWE","Sweden","FRA","France","030616",2018,"HS12",0.222,8.414
"SWE","Sweden","FRA","France","030617",2018,"HS12",0.028,0.852
"SWE","Sweden","FRA","France","030627",2018,"HS12",0.008,0.115
"SWE","Sweden","FRA","France","160521",2018,"HS12",275.029,2996.771
"SWE","Sweden","FRA","France","160529",2018,"HS12",19,234.745
"SWE","Sweden","GBR","United Kingdom","030616",2018,"HS12",20.684,655.296
"SWE","Sweden","GBR","United Kingdom","160521",2018,"HS12",4.075,84.167
"SWE","Sweden","GBR","United Kingdom","160529",2018,"HS12",81.06,439.617
"SWE","Sweden","GRC","Greece","030616",2018,"HS12",4.851,75.936
"SWE","Sweden","HRV","Croatia","030616",2018,"HS12",0.148,0.967
"SWE","Sweden","HRV","Croatia","160529",2018,"HS12",0.223,3.67
"SWE","Sweden","HUN","Hungary","030616",2018,"HS12",2.797,18.018
"SWE","Sweden","HUN","Hungary","160521",2018,"HS12",0.641,7.651
"SWE","Sweden","HUN","Hungary","160529",2018,"HS12",2.28,32.263
"SWE","Sweden","IRL","Ireland","160521",2018,"HS12",45.436,653.354
"SWE","Sweden","IRL","Ireland","160529",2018,"HS12",0.784,16.204
"SWE","Sweden","ISL","Iceland","030616",2018,"HS12",0.189,0.82
"SWE","Sweden","ISL","Iceland","030617",2018,"HS12",0.874,10.488
"SWE","Sweden","ISL","Iceland","160521",2018,"HS12",0.812,9.368
"SWE","Sweden","ISL","Iceland","160529",2018,"HS12",0.054,0.542
"SWE","Sweden","ITA","Italy","030616",2018,"HS12",10.937,57.203
"SWE","Sweden","ITA","Italy","160521",2018,"HS12",96.572,44.334
"SWE","Sweden","ITA","Italy","160529",2018,"HS12",80.551,130.45
"SWE","Sweden","JPN","Japan","030616",2018,"HS12",1,15.542
"SWE","Sweden","JPN","Japan","160529",2018,"HS12",1,27.515
"SWE","Sweden","KWT","Kuwait","160529",2018,"HS12",0.222,2.878
"SWE","Sweden","LBN","Lebanon","030617",2018,"HS12",0.157,0.623
"SWE","Sweden","LTU","Lithuania","030616",2018,"HS12",0.152,1.178
"SWE","Sweden","LTU","Lithuania","030617",2018,"HS12",18.315,203.874
"SWE","Sweden","LTU","Lithuania","160521",2018,"HS12",21,181.556
"SWE","Sweden","LTU","Lithuania","160529",2018,"HS12",2.435,17.791
"SWE","Sweden","LVA","Latvia","030616",2018,"HS12",3.613,83.004
"SWE","Sweden","LVA","Latvia","030617",2018,"HS12",54.4,500.48
"SWE","Sweden","LVA","Latvia","030627",2018,"HS12",2.462,29.915
"SWE","Sweden","LVA","Latvia","160521",2018,"HS12",68.404,726.915
"SWE","Sweden","LVA","Latvia","160529",2018,"HS12",10.885,151.162
"SWE","Sweden","MAR","Morocco","030616",2018,"HS12",49.64,240.681
"SWE","Sweden","MLT","Malta","030617",2018,"HS12",0.415,4.144
"SWE","Sweden","MLT","Malta","030627",2018,"HS12",0.067,0.921
"SWE","Sweden","MLT","Malta","160529",2018,"HS12",0.142,1.842
"SWE","Sweden","NLD","Netherlands","030616",2018,"HS12",7.805,78.992
"SWE","Sweden","NLD","Netherlands","030617",2018,"HS12",3.736,32.813
"SWE","Sweden","NLD","Netherlands","030626",2018,"HS12",3.054,81.643
"SWE","Sweden","NLD","Netherlands","030627",2018,"HS12",2.281,30.294
"SWE","Sweden","NLD","Netherlands","160521",2018,"HS12",253.432,2676.946
"SWE","Sweden","NLD","Netherlands","160529",2018,"HS12",2.321,31.353
"SWE","Sweden","NOR","Norway","030616",2018,"HS12",174.282,1255.236
"SWE","Sweden","NOR","Norway","030617",2018,"HS12",31,100.391
"SWE","Sweden","NOR","Norway","030626",2018,"HS12",283.746,823.451
"SWE","Sweden","NOR","Norway","030627",2018,"HS12",0.018,0.64
"SWE","Sweden","NOR","Norway","160521",2018,"HS12",373.798,4925.632
"SWE","Sweden","NOR","Norway","160529",2018,"HS12",1.951,13.235
"SWE","Sweden","POL","Poland","030616",2018,"HS12",34.344,976.936
"SWE","Sweden","POL","Poland","030626",2018,"HS12",78.12,343.573
"SWE","Sweden","POL","Poland","160521",2018,"HS12",1,13.124
"SWE","Sweden","POL","Poland","160529",2018,"HS12",1.184,17.77
"SWE","Sweden","ROU","Romania","030616",2018,"HS12",0.8,4.95
"SWE","Sweden","ROU","Romania","160529",2018,"HS12",0.463,5.986
"SWE","Sweden","SAU","Saudi Arabia","030616",2018,"HS12",0.353,2.187
"SWE","Sweden","SAU","Saudi Arabia","160529",2018,"HS12",0.178,2.302
"SWE","Sweden","SGP","Singapore","030616",2018,"HS12",0.29,4.779
"SWE","Sweden","SGP","Singapore","160521",2018,"HS12",0.04,0.302
"SWE","Sweden","SRB","Serbia","030616",2018,"HS12",0.26,1.611
"SWE","Sweden","SRB","Serbia","160529",2018,"HS12",0.721,9.325
"SWE","Sweden","SVK","Slovakia","030616",2018,"HS12",0.949,5.871
"SWE","Sweden","SVK","Slovakia","160521",2018,"HS12",0.251,2.956
"SWE","Sweden","SVK","Slovakia","160529",2018,"HS12",1.006,10.022
"SWE","Sweden","SYC","Seychelles","030617",2018,"HS12",0.052,0.501
"SWE","Sweden","THA","Thailand","030616",2018,"HS12",2.5,22.012
"SWE","Sweden","THA","Thailand","030617",2018,"HS12",3,19.917
"SWE","Sweden","TWN","Taiwan","030616",2018,"HS12",52,328.228
"SWE","Sweden","TWN","Taiwan","160529",2018,"HS12",3,72.99
"SWE","Sweden","USA","United States","030616",2018,"HS12",17,97.973
"SWE","Sweden","USA","United States","160529",2018,"HS12",7,128.942
"SWZ","Eswatini","MOZ","Mozambique","030617",2018,"HS12",0.001,0.01
"SYC","Seychelles","CZE","Czechia","030617",2018,"HS12",0.028,0.579
"TCD","Chad","CAN","Canada","030627",2018,"HS12",0.001,0.011
"THA","Thailand","ARE","United Arab Emirates","030616",2018,"HS12",0.698,7.816
"THA","Thailand","ARE","United Arab Emirates","030617",2018,"HS12",28.741,235.402
"THA","Thailand","ARE","United Arab Emirates","030627",2018,"HS12",0.856,22.062
"THA","Thailand","ARE","United Arab Emirates","160521",2018,"HS12",11.167,100.406
"THA","Thailand","ARE","United Arab Emirates","160529",2018,"HS12",24.637,420.147
"THA","Thailand","ARG","Argentina","030627",2018,"HS12",0.032,0.338
"THA","Thailand","ARM","Armenia","030617",2018,"HS12",0.446,5.166
"THA","Thailand","ARM","Armenia","160521",2018,"HS12",0.05,0.881
"THA","Thailand","AUS","Australia","030616",2018,"HS12",0.937,56.305
"THA","Thailand","AUS","Australia","030617",2018,"HS12",2556.79,24426.874
"THA","Thailand","AUS","Australia","030627",2018,"HS12",2303.605,30091.97
"THA","Thailand","AUS","Australia","160521",2018,"HS12",2292.325,27457.305
"THA","Thailand","AUS","Australia","160529",2018,"HS12",726.116,6383.399
"THA","Thailand","AUT","Austria","030616",2018,"HS12",3.779,29.759
"THA","Thailand","AUT","Austria","030617",2018,"HS12",75.263,993.544
"THA","Thailand","AUT","Austria","030627",2018,"HS12",0.464,2.117
"THA","Thailand","AUT","Austria","160521",2018,"HS12",127.871,1573.874
"THA","Thailand","AUT","Austria","160529",2018,"HS12",3.634,293.876
"THA","Thailand","AZE","Azerbaijan","030617",2018,"HS12",41.659,450.779
"THA","Thailand","AZE","Azerbaijan","160521",2018,"HS12",2.5,16.759
"THA","Thailand","BEL","Belgium","030617",2018,"HS12",4.823,96.726
"THA","Thailand","BEL","Belgium","030627",2018,"HS12",0.338,3.111
"THA","Thailand","BEL","Belgium","160521",2018,"HS12",30.881,324.944
"THA","Thailand","BEL","Belgium","160529",2018,"HS12",0.48,92.404
"THA","Thailand","BGD","Bangladesh","030627",2018,"HS12",0.236,52.933
"THA","Thailand","BGD","Bangladesh","160529",2018,"HS12",0.147,0.619
"THA","Thailand","BGR","Bulgaria","030627",2018,"HS12",0.007,0.267
"THA","Thailand","BHR","Bahrain","030616",2018,"HS12",0.001,0.026
"THA","Thailand","BHR","Bahrain","030617",2018,"HS12",20.699,16.039
"THA","Thailand","BHR","Bahrain","030627",2018,"HS12",0.059,2.52
"THA","Thailand","BHR","Bahrain","160529",2018,"HS12",0.03,0.086
"THA","Thailand","BRA","Brazil","160529",2018,"HS12",0.192,1.99
"THA","Thailand","BRN","Brunei","030617",2018,"HS12",1.914,106.748
"THA","Thailand","BRN","Brunei","030627",2018,"HS12",0.034,0.504
"THA","Thailand","BRN","Brunei","160529",2018,"HS12",0.302,5.356
"THA","Thailand","CAN","Canada","030616",2018,"HS12",3.785,154.742
"THA","Thailand","CAN","Canada","030617",2018,"HS12",4190.746,38025.576
"THA","Thailand","CAN","Canada","030627",2018,"HS12",355.184,9450.411
"THA","Thailand","CAN","Canada","160521",2018,"HS12",833.315,6880.526
"THA","Thailand","CAN","Canada","160529",2018,"HS12",1432.525,15815.649
"THA","Thailand","CHE","Switzerland","030617",2018,"HS12",11.364,165.43
"THA","Thailand","CHE","Switzerland","030627",2018,"HS12",1.18,40.489
"THA","Thailand","CHE","Switzerland","160521",2018,"HS12",30.93,666.205
"THA","Thailand","CHE","Switzerland","160529",2018,"HS12",4.169,33.755
"THA","Thailand","CHL","Chile","030617",2018,"HS12",0.118,1
"THA","Thailand","CHL","Chile","160521",2018,"HS12",11.73,128.898
"THA","Thailand","CHL","Chile","160529",2018,"HS12",36.242,513.454
"THA","Thailand","CHN","China","030616",2018,"HS12",20.52,218.422
"THA","Thailand","CHN","China","030617",2018,"HS12",12149.622,150705.084
"THA","Thailand","CHN","China","030627",2018,"HS12",21481.411,138733.187
"THA","Thailand","CHN","China","160521",2018,"HS12",310.986,2788.841
"THA","Thailand","CHN","China","160529",2018,"HS12",864.149,8973.325
"THA","Thailand","CYP","Cyprus","030617",2018,"HS12",16.942,187.287
"THA","Thailand","CYP","Cyprus","030627",2018,"HS12",0.02,0.064
"THA","Thailand","CYP","Cyprus","160521",2018,"HS12",3.206,31.413
"THA","Thailand","CYP","Cyprus","160529",2018,"HS12",1.386,10.75
"THA","Thailand","CZE","Czechia","030617",2018,"HS12",0.287,2.082
"THA","Thailand","CZE","Czechia","030627",2018,"HS12",0.383,20.944
"THA","Thailand","CZE","Czechia","160521",2018,"HS12",0.008,0.649
"THA","Thailand","CZE","Czechia","160529",2018,"HS12",4.182,313.816
"THA","Thailand","DEU","Germany","030616",2018,"HS12",2.645,17.423
"THA","Thailand","DEU","Germany","030617",2018,"HS12",885.849,11358.307
"THA","Thailand","DEU","Germany","030627",2018,"HS12",2.76,137.755
"THA","Thailand","DEU","Germany","160521",2018,"HS12",375.947,4086.219
"THA","Thailand","DEU","Germany","160529",2018,"HS12",599.248,8239.476
"THA","Thailand","DJI","Djibouti","030617",2018,"HS12",4.36,23.477
"THA","Thailand","DNK","Denmark","030616",2018,"HS12",0.086,2.463
"THA","Thailand","DNK","Denmark","030617",2018,"HS12",16.438,188.8
"THA","Thailand","DNK","Denmark","030627",2018,"HS12",0.303,7.815
"THA","Thailand","DNK","Denmark","160521",2018,"HS12",68.149,1086.475
"THA","Thailand","DNK","Denmark","160529",2018,"HS12",14.602,212.082
"THA","Thailand","DOM","Dominican Republic","030616",2018,"HS12",0.024,0.212
"THA","Thailand","EGY","Egypt","030617",2018,"HS12",40.099,329.577
"THA","Thailand","EGY","Egypt","030627",2018,"HS12",0.076,2.609
"THA","Thailand","ESP","Spain","030627",2018,"HS12",0.365,10.798
"THA","Thailand","ESP","Spain","160521",2018,"HS12",3.778,36.262
"THA","Thailand","EST","Estonia","030616",2018,"HS12",0.011,0.432
"THA","Thailand","EST","Estonia","030617",2018,"HS12",4.137,50.336
"THA","Thailand","EST","Estonia","030627",2018,"HS12",0.003,0.219
"THA","Thailand","EST","Estonia","160521",2018,"HS12",4.522,57.6
"THA","Thailand","EST","Estonia","160529",2018,"HS12",0.231,3.432
"THA","Thailand","FIN","Finland","030617",2018,"HS12",0.349,4.605
"THA","Thailand","FIN","Finland","030627",2018,"HS12",0.017,0.234
"THA","Thailand","FIN","Finland","160521",2018,"HS12",9.894,201.866
"THA","Thailand","FIN","Finland","160529",2018,"HS12",3.882,69.954
"THA","Thailand","FJI","Fiji","030617",2018,"HS12",2.074,52.51
"THA","Thailand","FJI","Fiji","030627",2018,"HS12",1.842,140.76
"THA","Thailand","FJI","Fiji","160529",2018,"HS12",0.005,0.05
"THA","Thailand","FRA","France","030616",2018,"HS12",0.04,0.354
"THA","Thailand","FRA","France","030617",2018,"HS12",195.626,1827.953
"THA","Thailand","FRA","France","030627",2018,"HS12",10.4,109.262
"THA","Thailand","FRA","France","160521",2018,"HS12",105.849,1083.049
"THA","Thailand","FRA","France","160529",2018,"HS12",135.312,1386.993
"THA","Thailand","GBR","United Kingdom","030617",2018,"HS12",1710.268,19114.12
"THA","Thailand","GBR","United Kingdom","030627",2018,"HS12",9.229,270.321
"THA","Thailand","GBR","United Kingdom","160521",2018,"HS12",1113.492,13933.727
"THA","Thailand","GBR","United Kingdom","160529",2018,"HS12",263.882,4544.705
"THA","Thailand","GHA","Ghana","030617",2018,"HS12",0.09,0.63
"THA","Thailand","HUN","Hungary","030627",2018,"HS12",0.118,3.699
"THA","Thailand","IDN","Indonesia","160529",2018,"HS12",0.039,0.599
"THA","Thailand","IND","India","160529",2018,"HS12",0.048,0.241
