"exporter_iso3c","exporter_country","importer_iso3c","importer_country","hs6","year","hs_version","total_q"
"TUR","Turkey","PAN","Panama",160529,2018,"HS12",0.009
"TUR","Turkey","PHL","Philippines",30617,2018,"HS12",0.3
"TUR","Turkey","PHL","Philippines",160529,2018,"HS12",0.13
"TUR","Turkey","POL","Poland",30617,2018,"HS12",0.24
"TUR","Turkey","PRT","Portugal",30617,2018,"HS12",1.711
"TUR","Turkey","QAT","Qatar",30617,2018,"HS12",0.836
"TUR","Turkey","ROU","Romania",30617,2018,"HS12",1
"TUR","Turkey","ROU","Romania",160529,2018,"HS12",0.71
"TUR","Turkey","RUS","Russia",30617,2018,"HS12",1.69
"TUR","Turkey","RUS","Russia",160529,2018,"HS12",0.11
"TUR","Turkey","SGP","Singapore",30616,2018,"HS12",0.01
"TUR","Turkey","SGP","Singapore",30617,2018,"HS12",2.781
"TUR","Turkey","SGP","Singapore",30627,2018,"HS12",0.036
"TUR","Turkey","SGP","Singapore",160521,2018,"HS12",0.02
"TUR","Turkey","SVN","Slovenia",30617,2018,"HS12",0.25
"TUR","Turkey","SWE","Sweden",30617,2018,"HS12",0.48
"TUR","Turkey","SYC","Seychelles",30617,2018,"HS12",0.012
"TUR","Turkey","SYR","Syria",30617,2018,"HS12",1.22
"TUR","Turkey","THA","Thailand",30617,2018,"HS12",0.33
"TUR","Turkey","TKM","Turkmenistan",30617,2018,"HS12",0.5
"TUR","Turkey","TUV","Tuvalu",30617,2018,"HS12",0.01
"TUR","Turkey","TWN","Taiwan",30617,2018,"HS12",0.02
"TUR","Turkey","UKR","Ukraine",30617,2018,"HS12",0.58
"TUR","Turkey","UKR","Ukraine",160529,2018,"HS12",0.29
"TUR","Turkey","USA","United States",30617,2018,"HS12",0.218
"TUR","Turkey","USA","United States",30627,2018,"HS12",8.566
"TUR","Turkey","VNM","Vietnam",30617,2018,"HS12",0.09
"TWN","Taiwan","ARE","United Arab Emirates",30617,2018,"HS12",0.057
"TWN","Taiwan","ARE","United Arab Emirates",30627,2018,"HS12",0.048
"TWN","Taiwan","ARE","United Arab Emirates",160529,2018,"HS12",0.002
"TWN","Taiwan","AUS","Australia",160521,2018,"HS12",57.296
"TWN","Taiwan","AUS","Australia",160529,2018,"HS12",7.384
"TWN","Taiwan","AUT","Austria",30627,2018,"HS12",0.005
"TWN","Taiwan","AUT","Austria",160521,2018,"HS12",11
"TWN","Taiwan","BEL","Belgium",30627,2018,"HS12",0.003
"TWN","Taiwan","BHR","Bahrain",30627,2018,"HS12",0.011
"TWN","Taiwan","BRA","Brazil",160529,2018,"HS12",0.958
"TWN","Taiwan","BRN","Brunei",160529,2018,"HS12",0.087
"TWN","Taiwan","CAN","Canada",30617,2018,"HS12",0.302
"TWN","Taiwan","CAN","Canada",30627,2018,"HS12",1.029
"TWN","Taiwan","CAN","Canada",160521,2018,"HS12",3.377
"TWN","Taiwan","CAN","Canada",160529,2018,"HS12",1.4
"TWN","Taiwan","CHE","Switzerland",30627,2018,"HS12",0.284
"TWN","Taiwan","CHL","Chile",30616,2018,"HS12",0.022
"TWN","Taiwan","CHL","Chile",30617,2018,"HS12",0.021
"TWN","Taiwan","CHL","Chile",30627,2018,"HS12",0.038
"TWN","Taiwan","CHN","China",30617,2018,"HS12",127.227
"TWN","Taiwan","CHN","China",30627,2018,"HS12",35.97
"TWN","Taiwan","CHN","China",160521,2018,"HS12",6.396
"TWN","Taiwan","CHN","China",160529,2018,"HS12",16.187
"TWN","Taiwan","CZE","Czechia",30617,2018,"HS12",0.12
"TWN","Taiwan","CZE","Czechia",30627,2018,"HS12",0.087
"TWN","Taiwan","DEU","Germany",30617,2018,"HS12",0.176
"TWN","Taiwan","DEU","Germany",30627,2018,"HS12",3.417
"TWN","Taiwan","DEU","Germany",160521,2018,"HS12",17
"TWN","Taiwan","ESP","Spain",30617,2018,"HS12",0.007
"TWN","Taiwan","ESP","Spain",30627,2018,"HS12",0.127
"TWN","Taiwan","FIN","Finland",160521,2018,"HS12",0.158
"TWN","Taiwan","FJI","Fiji",30617,2018,"HS12",0.003
"TWN","Taiwan","FRA","France",30617,2018,"HS12",0.076
"TWN","Taiwan","FRA","France",30627,2018,"HS12",0.739
"TWN","Taiwan","FRA","France",160521,2018,"HS12",0.043
"TWN","Taiwan","GBR","United Kingdom",30617,2018,"HS12",0.02
"TWN","Taiwan","GBR","United Kingdom",30627,2018,"HS12",0.731
"TWN","Taiwan","GIN","Guinea",160529,2018,"HS12",0.18
"TWN","Taiwan","HUN","Hungary",30627,2018,"HS12",0.002
"TWN","Taiwan","IDN","Indonesia",30627,2018,"HS12",0.033
"TWN","Taiwan","IND","India",30627,2018,"HS12",0.004
"TWN","Taiwan","IRN","Iran",30627,2018,"HS12",0.002
"TWN","Taiwan","ISR","Israel",30627,2018,"HS12",0.013
"TWN","Taiwan","JPN","Japan",30617,2018,"HS12",789.384
"TWN","Taiwan","JPN","Japan",30627,2018,"HS12",322.413
"TWN","Taiwan","JPN","Japan",160521,2018,"HS12",134.565
"TWN","Taiwan","JPN","Japan",160529,2018,"HS12",94.248
"TWN","Taiwan","KOR","South Korea",30617,2018,"HS12",0.112
"TWN","Taiwan","KOR","South Korea",30627,2018,"HS12",1.916
"TWN","Taiwan","KOR","South Korea",160529,2018,"HS12",0.204
"TWN","Taiwan","KWT","Kuwait",30617,2018,"HS12",0.187
"TWN","Taiwan","KWT","Kuwait",160529,2018,"HS12",0.218
"TWN","Taiwan","MDV","Maldives",30627,2018,"HS12",0.002
"TWN","Taiwan","MYS","Malaysia",30616,2018,"HS12",0.086
"TWN","Taiwan","MYS","Malaysia",30617,2018,"HS12",1.646
"TWN","Taiwan","MYS","Malaysia",30626,2018,"HS12",0.134
"TWN","Taiwan","MYS","Malaysia",30627,2018,"HS12",2.427
"TWN","Taiwan","MYS","Malaysia",160521,2018,"HS12",0.88
"TWN","Taiwan","MYS","Malaysia",160529,2018,"HS12",2.099
"TWN","Taiwan","NIC","Nicaragua",30617,2018,"HS12",24.077
"TWN","Taiwan","NLD","Netherlands",30627,2018,"HS12",0.512
"TWN","Taiwan","NOR","Norway",30627,2018,"HS12",0.001
"TWN","Taiwan","NOR","Norway",160521,2018,"HS12",0.06
"TWN","Taiwan","NZL","New Zealand",160521,2018,"HS12",0.008
"TWN","Taiwan","PER","Peru",30627,2018,"HS12",0.015
"TWN","Taiwan","PHL","Philippines",30627,2018,"HS12",0.146
"TWN","Taiwan","PHL","Philippines",160529,2018,"HS12",1.538
"TWN","Taiwan","PLW","Palau",30617,2018,"HS12",2.151
"TWN","Taiwan","POL","Poland",30627,2018,"HS12",0.004
"TWN","Taiwan","RUS","Russia",30627,2018,"HS12",0.002
"TWN","Taiwan","SGP","Singapore",30617,2018,"HS12",6.044
"TWN","Taiwan","SGP","Singapore",30627,2018,"HS12",3.933
"TWN","Taiwan","SGP","Singapore",160521,2018,"HS12",1.691
"TWN","Taiwan","SGP","Singapore",160529,2018,"HS12",6.187
"TWN","Taiwan","THA","Thailand",30616,2018,"HS12",0.09
"TWN","Taiwan","THA","Thailand",30617,2018,"HS12",1.265
"TWN","Taiwan","THA","Thailand",30626,2018,"HS12",0.001
"TWN","Taiwan","THA","Thailand",30627,2018,"HS12",0.048
"TWN","Taiwan","THA","Thailand",160521,2018,"HS12",0.15
"TWN","Taiwan","THA","Thailand",160529,2018,"HS12",0.373
"TWN","Taiwan","TTO","Trinidad & Tobago",30617,2018,"HS12",0.06
"TWN","Taiwan","USA","United States",30617,2018,"HS12",6.431
"TWN","Taiwan","USA","United States",30627,2018,"HS12",71.445
"TWN","Taiwan","USA","United States",160521,2018,"HS12",176.801
"TWN","Taiwan","USA","United States",160529,2018,"HS12",60.348
"TWN","Taiwan","VNM","Vietnam",30617,2018,"HS12",312.898
"TWN","Taiwan","VNM","Vietnam",30627,2018,"HS12",0.01
"TWN","Taiwan","VNM","Vietnam",160521,2018,"HS12",205.2
"TWN","Taiwan","VNM","Vietnam",160529,2018,"HS12",712.106
"TWN","Taiwan","ZAF","South Africa",30616,2018,"HS12",0.718
"TWN","Taiwan","ZAF","South Africa",30617,2018,"HS12",0.024
"TWN","Taiwan","ZAF","South Africa",30627,2018,"HS12",0.799
"TZA","Tanzania","BWA","Botswana",30617,2018,"HS12",1.771
"TZA","Tanzania","BWA","Botswana",30627,2018,"HS12",0.799
"TZA","Tanzania","CHE","Switzerland",30627,2018,"HS12",1.6
"TZA","Tanzania","CHN","China",30617,2018,"HS12",0.966
"TZA","Tanzania","DEU","Germany",30617,2018,"HS12",2.03
"TZA","Tanzania","DNK","Denmark",30627,2018,"HS12",0.084
"TZA","Tanzania","FRA","France",30617,2018,"HS12",53.885
"TZA","Tanzania","ITA","Italy",30617,2018,"HS12",0.3
"TZA","Tanzania","KEN","Kenya",30616,2018,"HS12",25.8
"TZA","Tanzania","KEN","Kenya",30617,2018,"HS12",49.644
"TZA","Tanzania","KEN","Kenya",30626,2018,"HS12",11.575
"TZA","Tanzania","KEN","Kenya",30627,2018,"HS12",2
"TZA","Tanzania","MYS","Malaysia",30617,2018,"HS12",0.22
"TZA","Tanzania","MYS","Malaysia",30627,2018,"HS12",0.045
"TZA","Tanzania","NLD","Netherlands",30617,2018,"HS12",0.043
"TZA","Tanzania","PAN","Panama",30617,2018,"HS12",18
"TZA","Tanzania","PRT","Portugal",30617,2018,"HS12",158.348
"TZA","Tanzania","RUS","Russia",30617,2018,"HS12",0.09
"TZA","Tanzania","SGP","Singapore",30617,2018,"HS12",0.254
"TZA","Tanzania","SGP","Singapore",30627,2018,"HS12",0.225
"TZA","Tanzania","THA","Thailand",30617,2018,"HS12",0.05
"TZA","Tanzania","THA","Thailand",30627,2018,"HS12",0.018
"TZA","Tanzania","TWN","Taiwan",30617,2018,"HS12",1.3
"TZA","Tanzania","TWN","Taiwan",30627,2018,"HS12",0.071
"TZA","Tanzania","UGA","Uganda",30617,2018,"HS12",17.488
"TZA","Tanzania","UGA","Uganda",30627,2018,"HS12",0.7
"TZA","Tanzania","USA","United States",30617,2018,"HS12",1.751
"TZA","Tanzania","ZAF","South Africa",30617,2018,"HS12",20.948
"UKR","Ukraine","AUT","Austria",30616,2018,"HS12",0.01
"UKR","Ukraine","AUT","Austria",160521,2018,"HS12",0.012
"UKR","Ukraine","AZE","Azerbaijan",30616,2018,"HS12",0.004
"UKR","Ukraine","BEL","Belgium",160529,2018,"HS12",0.009
"UKR","Ukraine","CHN","China",30616,2018,"HS12",0.069
"UKR","Ukraine","CHN","China",30617,2018,"HS12",0.055
"UKR","Ukraine","CHN","China",160521,2018,"HS12",0.018
"UKR","Ukraine","CHN","China",160529,2018,"HS12",408.375
"UKR","Ukraine","CYP","Cyprus",30616,2018,"HS12",0.02
"UKR","Ukraine","CYP","Cyprus",30617,2018,"HS12",0.03
"UKR","Ukraine","DEU","Germany",30617,2018,"HS12",0.01
"UKR","Ukraine","GBR","United Kingdom",30617,2018,"HS12",0.12
"UKR","Ukraine","GBR","United Kingdom",30626,2018,"HS12",0.001
"UKR","Ukraine","GBR","United Kingdom",160521,2018,"HS12",0.017
"UKR","Ukraine","GEO","Georgia",30616,2018,"HS12",3.56
"UKR","Ukraine","GEO","Georgia",160521,2018,"HS12",1.242
"UKR","Ukraine","GEO","Georgia",160529,2018,"HS12",0.12
"UKR","Ukraine","GRC","Greece",30616,2018,"HS12",0.02
"UKR","Ukraine","IRL","Ireland",30626,2018,"HS12",0.001
"UKR","Ukraine","IRL","Ireland",160521,2018,"HS12",0.002
"UKR","Ukraine","ISR","Israel",160521,2018,"HS12",0.568
"UKR","Ukraine","ISR","Israel",160529,2018,"HS12",0.777
"UKR","Ukraine","JPN","Japan",30616,2018,"HS12",0.013
"UKR","Ukraine","JPN","Japan",30617,2018,"HS12",0.01
"UKR","Ukraine","MDA","Moldova",30616,2018,"HS12",3.95
"UKR","Ukraine","MDA","Moldova",30617,2018,"HS12",5.601
"UKR","Ukraine","MDA","Moldova",160529,2018,"HS12",0.914
"UKR","Ukraine","MLT","Malta",30616,2018,"HS12",0.03
"UKR","Ukraine","NOR","Norway",30616,2018,"HS12",0.005
"UKR","Ukraine","PAN","Panama",30616,2018,"HS12",0.025
"UKR","Ukraine","PAN","Panama",30617,2018,"HS12",0.02
"UKR","Ukraine","PHL","Philippines",30617,2018,"HS12",0.016
"UKR","Ukraine","SGP","Singapore",30616,2018,"HS12",0.01
"UKR","Ukraine","SGP","Singapore",30617,2018,"HS12",0.02
"UKR","Ukraine","SVK","Slovakia",160521,2018,"HS12",0.016
"UKR","Ukraine","TUR","Turkey",30616,2018,"HS12",0.003
"UKR","Ukraine","TUR","Turkey",30617,2018,"HS12",0.005
"UKR","Ukraine","USA","United States",160529,2018,"HS12",0.005
"UKR","Ukraine","VNM","Vietnam",160521,2018,"HS12",5.16
"URY","Uruguay","EST","Estonia",160529,2018,"HS12",0.002
"URY","Uruguay","FRA","France",160529,2018,"HS12",0.089
"USA","United States","AGO","Angola",160529,2018,"HS12",0.173
"USA","United States","ARE","United Arab Emirates",30616,2018,"HS12",18.5
"USA","United States","ARE","United Arab Emirates",30617,2018,"HS12",20.567
"USA","United States","ARE","United Arab Emirates",160521,2018,"HS12",30.495
"USA","United States","ARE","United Arab Emirates",160529,2018,"HS12",144.983
"USA","United States","ARG","Argentina",30616,2018,"HS12",0.281
"USA","United States","ARG","Argentina",30617,2018,"HS12",1.629
"USA","United States","ARG","Argentina",30627,2018,"HS12",0.001
"USA","United States","ATG","Antigua & Barbuda",30616,2018,"HS12",13.16
"USA","United States","ATG","Antigua & Barbuda",30617,2018,"HS12",4.432
"USA","United States","ATG","Antigua & Barbuda",30626,2018,"HS12",2.952
"USA","United States","ATG","Antigua & Barbuda",30627,2018,"HS12",0.291
"USA","United States","ATG","Antigua & Barbuda",160521,2018,"HS12",5.135
"USA","United States","ATG","Antigua & Barbuda",160529,2018,"HS12",0.435
"USA","United States","AUS","Australia",30616,2018,"HS12",12.301
"USA","United States","AUS","Australia",30617,2018,"HS12",25.556
"USA","United States","AUS","Australia",30627,2018,"HS12",0.432
"USA","United States","AUS","Australia",160521,2018,"HS12",0.851
"USA","United States","AUS","Australia",160529,2018,"HS12",0.322
"USA","United States","AUT","Austria",30617,2018,"HS12",1.323
"USA","United States","AUT","Austria",30627,2018,"HS12",0.314
"USA","United States","AUT","Austria",160521,2018,"HS12",1.32
"USA","United States","BEL","Belgium",30616,2018,"HS12",0.098
"USA","United States","BEL","Belgium",30617,2018,"HS12",0.317
"USA","United States","BEL","Belgium",30627,2018,"HS12",0.524
"USA","United States","BGD","Bangladesh",30617,2018,"HS12",10.178
"USA","United States","BGD","Bangladesh",160521,2018,"HS12",15.575
"USA","United States","BHR","Bahrain",30616,2018,"HS12",2.071
"USA","United States","BHR","Bahrain",30617,2018,"HS12",11.022
"USA","United States","BHR","Bahrain",30627,2018,"HS12",0.22
"USA","United States","BHR","Bahrain",160529,2018,"HS12",0.134
"USA","United States","BHS","Bahamas",30616,2018,"HS12",212.236
"USA","United States","BHS","Bahamas",30617,2018,"HS12",23.698
"USA","United States","BHS","Bahamas",30626,2018,"HS12",1.45
"USA","United States","BHS","Bahamas",30627,2018,"HS12",8.431
"USA","United States","BHS","Bahamas",160521,2018,"HS12",26.396
"USA","United States","BHS","Bahamas",160529,2018,"HS12",9.071
"USA","United States","BLZ","Belize",30617,2018,"HS12",2.517
"USA","United States","BLZ","Belize",30626,2018,"HS12",2.432
"USA","United States","BLZ","Belize",30627,2018,"HS12",6.277
"USA","United States","BOL","Bolivia",160529,2018,"HS12",0.181
"USA","United States","BRA","Brazil",30617,2018,"HS12",1.206
"USA","United States","BRA","Brazil",160521,2018,"HS12",0.408
"USA","United States","BRB","Barbados",30616,2018,"HS12",20.728
"USA","United States","BRB","Barbados",30617,2018,"HS12",17.527
"USA","United States","BRB","Barbados",30627,2018,"HS12",16.894
"USA","United States","BRB","Barbados",160521,2018,"HS12",5.281
"USA","United States","BRB","Barbados",160529,2018,"HS12",0.468
"USA","United States","BRN","Brunei",30617,2018,"HS12",2.037
"USA","United States","CAN","Canada",30616,2018,"HS12",125.325
"USA","United States","CAN","Canada",30617,2018,"HS12",1095.729
"USA","United States","CAN","Canada",30626,2018,"HS12",66.862
"USA","United States","CAN","Canada",30627,2018,"HS12",82.549
"USA","United States","CAN","Canada",160521,2018,"HS12",662.415
"USA","United States","CAN","Canada",160529,2018,"HS12",110.907
"USA","United States","CHE","Switzerland",30616,2018,"HS12",0.039
"USA","United States","CHE","Switzerland",30617,2018,"HS12",0.637
"USA","United States","CHE","Switzerland",30627,2018,"HS12",1.031
